route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
138780,HERMES,276,Valkenswaard - Achel,,3,,,
138781,HERMES,277,Veldhoven - Valkenswaard,,3,,,
138782,HERMES,291,Middelbeers - Hoogeloon - Hapert - Bladel,,3,,,
138783,HERMES,292,Veldhoven - Hoogeloon,,3,,,
138784,HERMES,294,Veldhoven - Eersel - Vessem,,3,,,
104312,HTM,11,Scheveningen Haven - Rijswijkseplein,,0,,,
104314,HTM,15,Nootdorp - Kalvermarkt,,0,,,
104315,HTM,16,Wateringen - CS,,0,,,
104317,HTM,19,Delft Noord - Leidschendam leidsenhage,,0,,,
104319,HTM,3,Lijn 3,,0,be1fa1,ffffff,
104321,HTM,4,Lijn 4,,0,ef7100,000000,
104325,HTM,9,Vrederust -Scheveningen Noorderstrand,,0,,,
104326,HTM,20,Lijn 20: Centraal Station - Duinzigt,,3,,,
104327,HTM,21,Lijn 21: Vrederust - Scheveningen Noorderstrand,,3,,,
104328,HTM,22,Lijn 22: Duindorp - Rijswijk De Schilp,,3,,,
104329,HTM,23,Lijn 23: Scheveningen Noorderstrand - Kijkduin,,3,,,
104330,HTM,24,Lijn 24: Kijkduin - Station Mariahoeve,,3,,,
104331,HTM,25,Lijn 25: Vrederust - Grote Markt,,3,,,
104332,HTM,26,Lijn 26: Kijkduin - Voorburg Station,,3,,,
104333,HTM,28,Lijn 28: Zuiderstrand - Voorburg Station,,3,,,
104334,HTM,29,Lijn 29: Station Rijswijk - Oude Waalsdorperweg,,3,,,
104335,HTM,N1,Nachtlijn 1: CS - Mariahoeve - Scheveningen,,3,,,
104336,HTM,N2,Nachtlijn 2: CS - Leidschendam - Wassenaar,,3,,,
104337,HTM,N3,Nachtlijn 3: Kijkduin - Loosduinen,,3,,,
104338,HTM,N4,Nachtlijn 4: Wateringen - Rijswijk,,3,,,
104339,HTM,N5,Nachtlijn 5: Ypenburg - Delft,,3,,,
104340,HTM,N6,Nachtlijn 6: Leidschenveen - Zoetermeer,,3,,,
120222,HTM,17,Statenkwartier - Wateringen,,0,,,
127491,HTM,1,Scheveningen Noord - Delft Tanthof,,0,,,
127493,HTM,12,Den Haag Duindorp - Station Den Haag HS,,0,,,
127494,HTM,6,Den Haag Leyenburg - Leidschendam Noord,,0,,,
134517,HTM,10,Scheveningen - Vrederust,,0,,,
134518,HTM,2,Kraaijenstein - Leidschendam Leidsenhage,,0,,,
134519,HTM,34,Lijn 34,,0,,,
134520,HTM,2,Kraaijenstein - Station Den Haag Centraal,,0,,,
86478,IFF:ARRIVA,Sneltrein RE30,Apeldoorn <-> Winterswijk S30400,,2,,,
86482,IFF:ARRIVA,Stoptrein RS30,Apeldoorn <-> Zutphen ST17800,,2,,,
86485,IFF:ARRIVA,Stoptrein RS31,Zutphen <-> Winterswijk ST30800,,2,,,
86486,IFF:ARRIVA,Stoptrein RS32,Arnhem Centraal <-> Winterswijk ST30900,,2,,,
86487,IFF:ARRIVA,Stoptrein RS33,Tiel <-> Arnhem Centraal ST31100,,2,,,
86488,IFF:ARRIVA,Stoptrein RS18,Kerkrade Centrum <-> Maastricht Randwyck ST32000,,2,,,
86489,IFF:ARRIVA,Stoptrein RS11,Nijmegen <-> Roermond ST32200,,2,,,
86490,IFF:ARRIVA,Stoptrein RS11,Nijmegen <-> Venray ST32300,,2,,,
86491,IFF:ARRIVA,Stoptrein RS12,Roermond <-> Maastricht Randwyck ST32400,,2,,,
86492,IFF:ARRIVA,Stoptrein RS15,Sittard <-> Heerlen ST32500,,2,,,
86497,IFF:ARRIVA,Stoptrein RS3,Leeuwarden <-> Stavoren ST37100,,2,,,
119424,IFF:ARRIVA,Stoptrein RS18,Heerlen <-> Maastricht Randwyck ST35000,,2,,,
119684,IFF:ARRIVA,Stoptrein RS2,Leeuwarden <-> Harlingen Haven ST37200,,2,,,
120375,IFF:ARRIVA,Stoptrein RS2,Leeuwarden <-> Sneek ST37000,,2,,,
124366,IFF:ARRIVA,Sneltrein RE18,Liège-Guillemins <-> Maastricht S16900,,2,,,
124367,IFF:ARRIVA,Sneltrein RE18,Liège-Guillemins <-> Aachen Hbf S18900,,2,,,
124368,IFF:ARRIVA,Sneltrein RE3,Leeuwarden <-> Sneek S38000,,2,,,
124370,IFF:ARRIVA,Stoptrein RS32,Arnhem Centraal <-> Terborg ST36900,,2,,,
129445,IFF:ARRIVA,Sneltrein RE1,Groningen Europapark <-> Leeuwarden S37300,,2,,,
133677,IFF:ARRIVA,Stoptrein RS11,Venlo <-> Roermond ST2200,,2,,,
134337,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Aachen Hbf <-> Heerlen,,3,,,
134338,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Heerlen <-> Herzogenrath,,3,,,
138382,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Cuijk <-> Nijmegen,,3,,,
138383,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Nijmegen <-> Venlo,,3,,,
138906,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Blerick <-> Venlo,,3,,,
138908,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Roermond <-> Venlo,,3,,,
138909,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Roermond <-> Venray,,3,,,
138910,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Venlo <-> Venray,,3,,,
139842,IFF:ARRIVA,Nachttrein,Fietsen niet toegestaan Maastricht <-> Schiphol Airport,,2,,,
139843,IFF:ARRIVA,Sneltrein RE8,Zwolle <-> Groningen S31500,,2,,,
139844,IFF:ARRIVA,Sneltrein RE6,Bad Nieuweschans <-> Groningen S37900,,2,,,
139845,IFF:ARRIVA,Stoptrein RS18,Heerlen <-> Maastricht Randwyck ST2000,,2,,,
139846,IFF:ARRIVA,Stoptrein RS31,Arnhem Centraal <-> Doetinchem ST30700,,2,,,
139847,IFF:ARRIVA,Stoptrein RS1,Groningen <-> Leeuwarden ST37400,,2,,,
139848,IFF:ARRIVA,Stoptrein RS6,Veendam <-> Eemshaven ST37500,,2,,,
139849,IFF:ARRIVA,Stoptrein RS4,Winschoten <-> Eemshaven ST37600,,2,,,
139850,IFF:ARRIVA,Stoptrein RS5,Winschoten <-> Delfzijl ST37700,,2,,,
141290,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Eemshaven <-> Usquert,,3,,,
141292,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Roodeschool <-> Usquert,,3,,,
141293,IFF:ARRIVA,Stoptrein RS5,Veendam <-> Delfzijl ST37800,,2,,,
141787,IFF:ARRIVA,Snelbus ipv trein,Snelbus ipv trein Groningen <-> Leer(Ostfriesl),,3,,,
141788,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Maastricht <-> Visé,,3,,,
141789,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Bad Nieuweschans <-> Leer(Ostfriesl),,3,,,
141790,IFF:ARRIVA,Stopbus ipv trein,Stopbus ipv trein Liège-Guillemins <-> Maastricht,,3,,,
139852,IFF:BLAUWNET_A,Sneltrein RE20,Zwolle <-> Coevorden S13800,,2,,,
139853,IFF:BLAUWNET_A,Sneltrein RE20,Zwolle <-> Emmen S3800,,2,,,
139854,IFF:BLAUWNET_A,Stoptrein RS21,Almelo <-> Hardenberg ST31000,,2,,,
139855,IFF:BLAUWNET_A,Stoptrein RS24,Zutphen <-> Oldenzaal ST31200,,2,,,
139856,IFF:BLAUWNET_A,Stoptrein RS20,Zwolle <-> Emmen ST8000,,2,,,
139857,IFF:BLAUWNET_K,Intercity IC23,Zwolle <-> Enschede IC17900,,2,,,
139858,IFF:BLAUWNET_K,Sprinter RS23,Zwolle <-> Enschede SPR7900,,2,,,
139859,IFF:BLAUWNET_K,Sprinter RS22,Zwolle <-> Kampen SPR8500,,2,,,
85013,IFF:BN,Intercity IC23,Zwolle <-> Enschede IC17900,,2,,,
85014,IFF:BN,Sneltrein RE20,Zwolle <-> Coevorden S13800,,2,,,
85015,IFF:BN,Sneltrein RE20,Zwolle <-> Emmen S3800,,2,,,
85016,IFF:BN,Sprinter RS23,Zwolle <-> Enschede SPR7900,,2,,,
85017,IFF:BN,Sprinter RS22,Zwolle <-> Kampen SPR8500,,2,,,
85018,IFF:BN,Stoptrein RS21,Almelo <-> Hardenberg ST31000,,2,,,
85019,IFF:BN,Stoptrein RS24,Zutphen <-> Oldenzaal ST31200,,2,,,
85020,IFF:BN,Stoptrein RS20,Zwolle <-> Emmen ST8000,,2,,,
118107,IFF:BRENG,Stoptrein RS32,Arnhem Centraal <-> Doetinchem ST30700,,2,,,
139860,IFF:DB,Stoptrein,Enschede <-> Dortmund Hbf ST20200,,2,,,
124379,IFF:EB,Sneltrein RE13,Venlo <-> Hamm (Westf.) S20000,,2,,,
124380,IFF:EB,Stoptrein RB61,Hengelo <-> Bielefeld Hbf ST20300,,2,,,
140428,IFF:EB,Stopbus ipv trein,Stopbus ipv trein Kaldenkirchen <-> Venlo,,3,,,
141294,IFF:EB,Snelbus ipv trein,Snelbus ipv trein Mönchengladbach Hbf <-> Venlo,,3,,,
141295,IFF:EB,Stopbus ipv trein,Stopbus ipv trein Mönchengladbach Hbf <-> Venlo,,3,,,
139861,IFF:EUROBAHN,Sneltrein RE13,Venlo <-> Hamm (Westf.) S20000,,2,,,
139862,IFF:EUROBAHN,Stoptrein RB61,Hengelo <-> Bielefeld Hbf ST20300,,2,,,
139863,IFF:EU_SLEEPER,European Sleeper,Brussel-Zuid <-> Praha hl.n. ES400,,2,,,
134120,IFF:NMBS,Stoptrein,Puurs <-> Roosendaal ST2550,,2,,,
17562,IFF:NS,Intercity,Rotterdam Centraal <-> Utrecht Centraal IC2800,,2,,,
17627,IFF:NS,Sprinter,Utrecht Centraal <-> Baarn SPR5500,,2,,,
17641,IFF:NS,Sprinter,Utrecht Centraal <-> Zwolle SPR5600,,2,,,
17658,IFF:NS,Intercity,Zwolle <-> Roosendaal IC3600,,2,,,
17661,IFF:NS,Intercity,Amsterdam Centraal <-> Den Haag Centraal IC2100,,2,,,
17705,IFF:NS,Intercity,Den Haag Centraal <-> Enschede IC1700,,2,,,
17748,IFF:NS,Sprinter,Uitgeest <-> Rotterdam Centraal SPR4000,,2,,,
17792,IFF:NS,Intercity,Den Helder <-> Nijmegen IC3000,,2,,,
17803,IFF:NS,Sprinter,Amsterdam Centraal <-> Zandvoort aan Zee SPR5400,,2,,,
17828,IFF:NS,Sprinter,Haarlem <-> Den Haag Centraal SPR6300,,2,,,
37294,IFF:NS,Sprinter,Ede-Wageningen <-> Arnhem Centraal SPR7500,,2,,,
41202,IFF:NS,Intercity,Vlissingen <-> Amsterdam Centraal IC2200,,2,,,
41208,IFF:NS,Sprinter,Dordrecht <-> Roosendaal SPR5900,,2,,,
41216,IFF:NS,Sprinter,Apeldoorn <-> Almelo SPR7000,,2,,,
41226,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoorn SPR4800,,2,,,
41236,IFF:NS,Sprinter,Wijchen <-> Zutphen SPR7600,,2,,,
43187,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5000,,2,,,
44942,IFF:NS,Intercity,Amsterdam Centraal <-> Almere Centrum IC2600,,2,,,
44947,IFF:NS,Sprinter,Almere Centrum <-> Utrecht Centraal SPR4900,,2,,,
45194,IFF:NS,Sprinter,Den Haag Centraal <-> Gouda Goverwelle SPR6800,,2,,,
52986,IFF:NS,Intercity,Enkhuizen <-> Maastricht IC2900,,2,,,
52991,IFF:NS,Sprinter,Breukelen <-> Rhenen SPR7300,,2,,,
66765,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Rotterdam Centraal,,2,,,
67394,IFF:NS,Intercity,Den Haag Centraal <-> Eindhoven Centraal IC1100,,2,,,
67402,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Rotterdam Centraal,,2,,,
73941,IFF:NS,Sprinter,Eindhoven Centraal <-> Deurne SPR14400,,2,,,
79951,IFF:NS,Sprinter,Tilburg Universiteit <-> Weert SPR6400,,2,,,
83134,IFF:NS,Intercity,Enkhuizen <-> Heerlen IC3900,,2,,,
84150,IFF:NS,Sprinter,Leiden Centraal <-> Utrecht Centraal SPR8900,,2,,,
84247,IFF:NS,Intercity,Rotterdam Centraal <-> Arnhem Centraal IC3200,,2,,,
90309,IFF:NS,Sprinter,Assen <-> Groningen SPR6200,,2,,,
90312,IFF:NS,Sprinter,Lelystad Centrum <-> Leeuwarden SPR9000,,2,,,
114870,IFF:NS,Intercity,Enkhuizen <-> Amsterdam Centraal IC12900,,2,,,
114871,IFF:NS,Intercity,Rotterdam Centraal <-> Utrecht Centraal IC2000,,2,,,
114873,IFF:NS,Intercity,Alkmaar <-> Maastricht IC2700,,2,,,
114874,IFF:NS,Intercity,Den Haag Centraal <-> Nijmegen IC3100,,2,,,
114875,IFF:NS,Intercity,Alkmaar <-> Haarlem IC3400,,2,,,
114876,IFF:NS,Intercity,Dordrecht <-> Venlo IC3500,,2,,,
114877,IFF:NS,Intercity,Den Haag Centraal <-> Groningen IC500,,2,,,
114878,IFF:NS,Intercity,Den Haag Centraal <-> Leeuwarden IC600,,2,,,
114879,IFF:NS,Intercity,Schiphol Airport <-> Groningen IC700,,2,,,
114880,IFF:NS,Intercity,Schiphol Airport <-> Leeuwarden IC800,,2,,,
114897,IFF:NS,Sprinter,Uitgeest <-> Amsterdam Centraal SPR14800,,2,,,
114898,IFF:NS,Sprinter,Utrecht Centraal <-> Tiel SPR16700,,2,,,
114899,IFF:NS,Sprinter,Hoorn Kersenboogerd <-> Hoofddorp SPR4100,,2,,,
114900,IFF:NS,Sprinter,Den Haag Centraal <-> Lelystad Centrum SPR4300,,2,,,
114901,IFF:NS,Sprinter,Amsterdam Centraal <-> Almere Oostvaarders SPR4600,,2,,,
114903,IFF:NS,Sprinter,Leiden Centraal <-> Utrecht Centraal SPR5700,,2,,,
114904,IFF:NS,Sprinter,Amsterdam Centraal <-> Amersfoort Vathorst SPR5800,,2,,,
114906,IFF:NS,Sprinter,Zwolle <-> Groningen SPR6100,,2,,,
114908,IFF:NS,Sprinter,Arnhem Centraal <-> Dordrecht SPR6600,,2,,,
114909,IFF:NS,Sprinter,Leiden Centraal <-> Tiel SPR6700,,2,,,
114910,IFF:NS,Sprinter,Den Haag Centraal <-> Tiel SPR6900,,2,,,
114911,IFF:NS,Sprinter,Uitgeest <-> Driebergen-Zeist SPR7400,,2,,,
114912,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8100,,2,,,
114913,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8200,,2,,,
114914,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8300,,2,,,
114915,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR8400,,2,,,
120390,IFF:NS,Intercity,Enkhuizen <-> Amsterdam Centraal IC3700,,2,,,
124450,IFF:NS,Intercity direct,Rotterdam Centraal <-> Amsterdam Zuid ICD11800,,2,,,
124451,IFF:NS,Intercity direct,Rotterdam Centraal <-> Amsterdam Zuid ICD12400,,2,,,
124452,IFF:NS,Intercity direct,Breda <-> Amersfoort Schothorst ICD1800,,2,,,
124453,IFF:NS,Intercity direct,Rotterdam Centraal <-> Lelystad Centrum ICD2400,,2,,,
124473,IFF:NS,Sprinter,'s-Hertogenbosch <-> Deurne SPR4400,,2,,,
124474,IFF:NS,Sprinter,Den Haag Centraal <-> 's-Hertogenbosch SPR6000,,2,,,
124475,IFF:NS,Sprinter,Leiden Centraal <-> 's-Hertogenbosch SPR8800,,2,,,
124677,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Nijmegen,,3,,,
125904,IFF:NS,Sprinter,Amersfoort Centraal <-> Harderwijk SPR5300,,2,,,
128466,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Alkmaar <-> Den Helder,,3,,,
128476,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Delft <-> Den Haag HS,,3,,,
128477,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Delft <-> Rotterdam Centraal,,3,,,
128492,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Hilversum,,3,,,
128493,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amersfoort Centraal <-> Weesp,,3,,,
128495,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alkmaar <-> Amsterdam Centraal,,3,,,
128496,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alkmaar <-> Amsterdam Sloterdijk,,3,,,
128521,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Haarlem <-> Uitgeest,,3,,,
128526,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Lelystad Centrum <-> Weesp,,3,,,
132612,IFF:NS,Sprinter,Rotterdam Stadion <-> Dordrecht,,2,,,
132613,IFF:NS,Sprinter,Rotterdam Centraal <-> Rotterdam Stadion,,2,,,
133694,IFF:NS,Sprinter,Den Haag HS <-> Dordrecht SPR5100,,2,,,
133695,IFF:NS,Sprinter,Den Haag HS <-> Dordrecht SPR5200,,2,,,
138392,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Breda <-> Noorderkempen,,3,,,
138441,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR18300,,2,,,
138442,IFF:NS,Sprinter,Amsterdam Centraal <-> Leiden Centraal SPR18400,,2,,,
138444,IFF:NS,Sprinter,Spoorwegmuseum Utrecht Centraal <-> Utrecht Maliebaan,,2,,,
139594,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Hilversum <-> Utrecht Centraal,,3,,,
139864,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Eindhoven Centraal <-> Tilburg,,3,,,
139865,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Roosendaal <-> Vlissingen,,3,,,
139866,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Alphen a/d Rijn <-> Gouda,,3,,,
139867,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Centraal <-> Uitgeest,,3,,,
139868,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Sloterdijk <-> Uitgeest,,3,,,
139869,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Hilversum <-> Utrecht Overvecht,,3,,,
139870,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Krommenie-Assendelft <-> Zaandam,,3,,,
139871,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Roosendaal <-> Vlissingen,,3,,,
139872,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Uitgeest <-> Zaandam,,3,,,
139873,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Wormerveer <-> Zaandam,,3,,,
139874,IFF:NS,Intercity,Eindhoven Centraal <-> Heerlen IC13900,,2,,,
139875,IFF:NS,Intercity,Nachtnettrein Alkmaar <-> Amsterdam Centraal,,2,,,
139876,IFF:NS,Intercity,Amsterdam Centraal <-> Vlissingen IC2300,,2,,,
139877,IFF:NS,Intercity,Schiphol Airport <-> Amersfoort Schothorst IC900,,2,,,
139880,IFF:NS,Intercity,Den Haag Centraal <-> Hoofddorp,,2,,,
139883,IFF:NS,Sprinter,Den Haag HS <-> Den Haag Centraal SPR15000,,2,,,
139884,IFF:NS,Sprinter,Amersfoort Vathorst <-> Amsterdam Centraal SPR15800,,2,,,
139885,IFF:NS,Sprinter,Assen <-> Groningen SPR16100,,2,,,
139887,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR18200,,2,,,
139888,IFF:NS,Sprinter,Alkmaar <-> Uitgeest SPR24300,,2,,,
139889,IFF:NS,Sprinter,Haarlem <-> Den Haag Centraal SPR4200,,2,,,
139890,IFF:NS,Sprinter,'s-Hertogenbosch <-> Deurne SPR6500,,2,,,
139891,IFF:NS,Sprinter,Amsterdam Bijlmer ArenA <-> Utrecht Centraal,,2,,,
139892,IFF:NS,Sprinter,Utrecht Centraal <-> Utrecht Overvecht,,2,,,
140429,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Akkrum <-> Leeuwarden,,3,,,
140430,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Arnhem Centraal <-> Zutphen,,3,,,
140431,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Akkrum <-> Leeuwarden,,3,,,
140432,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Driebergen-Zeist <-> Utrecht Centraal,,3,,,
140433,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Ede-Wageningen <-> Utrecht Centraal,,3,,,
140434,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Dieren,,3,,,
140435,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Arnhem Centraal <-> Utrecht Centraal,,3,,,
140436,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Akkrum <-> Leeuwarden,,3,,,
140437,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Driebergen-Zeist <-> Rhenen,,3,,,
140438,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Ede-Wageningen <-> Utrecht Centraal,,3,,,
140439,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Goes <-> Vlissingen,,3,,,
140440,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Hoofddorp <-> Weesp,,3,,,
140441,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Middelburg <-> Vlissingen,,3,,,
140442,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Rhenen <-> Utrecht Centraal,,3,,,
140443,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Schiphol Airport <-> Weesp,,3,,,
140444,IFF:NS,Taxibus ipv trein,Taxibus ipv trein Arnemuiden <-> Middelburg,,3,,,
140445,IFF:NS,Intercity,Amsterdam Centraal <-> Deventer IC1500,,2,,,
140446,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Dieren <-> Zutphen,,3,,,
141296,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Amsterdam Centraal <-> Utrecht Centraal,,3,,,
141297,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Leiden Centraal <-> Schiphol Airport,,3,,,
141298,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Centraal <-> Utrecht Centraal,,3,,,
141299,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Amsterdam Muiderpoort <-> Weesp,,3,,,
141300,IFF:NS,Stopbus ipv trein,Stopbus ipv trein Den Haag Centraal <-> Den Haag HS,,3,,,
141302,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoofddorp SPR18100,,2,,,
141303,IFF:NS,Sprinter,Rotterdam Centraal <-> Schiedam Centrum,,2,,,
141791,IFF:NS,Snelbus ipv trein,Snelbus ipv trein Leeuwarden <-> Zwolle,,3,,,
141792,IFF:NS,Metro ipv trein,Amsterdam Zuid <-> Amsterdam Centraal MTR27400,,1,,,
141793,IFF:NS,Sprinter,Eindhoven Centraal <-> Deurne SPR16500,,2,,,
138954,IFF:NS_INT,EuroCity,Brussel-Zuid <-> Rotterdam Centraal ECC9200,,2,,,
138955,IFF:NS_INT,Eurocity Direct,Brussel-Zuid <-> Lelystad Centrum ECD9500,,2,,,
138956,IFF:NS_INT,Eurostar,Amsterdam Centraal <-> London St. Pancras Int. EST9100,,2,,,
138957,IFF:NS_INT,Eurostar,Paris-Nord <-> Amsterdam Centraal EST9300,,2,,,
138958,IFF:NS_INT,Eurostar,Marne-la-Vallée-Chessy <-> Amsterdam Centraal EST9900,,2,,,
138959,IFF:NS_INT,Intercity direct,Rotterdam Centraal <-> Lelystad Centrum ICD19500,,2,,,
138960,IFF:NS_INT,ICE,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE100,,2,,,
138964,IFF:NS_INT,ICE,Amsterdam Centraal <-> Hannover Hbf ICE240,,2,,,
138965,IFF:NS_INT,Nightjet,Amsterdam Centraal <-> Zürich HB NJ400,,2,,,
139893,IFF:NS_INT,Intercity direct,Rotterdam Centraal <-> Lelystad Centrum ICD9700,,2,,,
139894,IFF:NS_INT,ICE,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE1200,,2,,,
139895,IFF:NS_INT,ICE,Amsterdam Centraal <-> Berlin Hbf (tief) ICE140,,2,,,
139896,IFF:NS_INT,ICE,Amsterdam Centraal <-> Frankfurt (M) Hbf ICE200,,2,,,
139897,IFF:NS_INT,Nightjet,Oberhausen Hbf <-> Wien Hbf NJ40400,,2,,,
141794,IFF:NS_INT,Intercity,Brussel-Zuid <-> Lelystad Centrum IC9500,,2,,,
139898,IFF:R-NET_NS,Sprinter,Alphen a/d Rijn <-> Gouda SPR8600,,2,,,
139899,IFF:R-NET_NS,Sprinter,Alphen a/d Rijn <-> Gouda SPR8700,,2,,,
139900,IFF:R-NET_QB,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Geldermalsen,,3,,,
139901,IFF:R-NET_QB,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Gorinchem,,3,,,
139902,IFF:R-NET_QB,Stopbus ipv trein,Stopbus ipv trein Geldermalsen <-> Gorinchem,,3,,,
139903,IFF:R-NET_QB,Stoptrein,Dordrecht <-> Gorinchem ST7100,,2,,,
139904,IFF:R-NET_QB,Stoptrein,Dordrecht <-> Geldermalsen ST7200,,2,,,
41221,IFF:RNET,Sprinter,Alphen a/d Rijn <-> Gouda SPR8600,,2,,,
51587,IFF:RNET,Sprinter,Alphen a/d Rijn <-> Gouda SPR8700,,2,,,
61913,IFF:RNET,Stoptrein,Dordrecht <-> Gorinchem ST7100,,2,,,
61918,IFF:RNET,Stoptrein,Dordrecht <-> Geldermalsen ST7200,,2,,,
67428,IFF:RNET,Bus,Bus Dordrecht <-> Dordrecht Stadspolders,,3,,,
124477,IFF:RNET,Stopbus ipv trein,Stopbus ipv trein Boven-Hardinxveld <-> Sliedrecht,,3,,,
124478,IFF:RNET,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Geldermalsen,,3,,,
124479,IFF:RNET,Stopbus ipv trein,Stopbus ipv trein Dordrecht <-> Gorinchem,,3,,,
138967,IFF:RNET,Bus,Bus Boven-Hardinxveld <-> Sliedrecht,,3,,,
93582,IFF:RRREIS,Sprinter RS34,Amersfoort Centraal <-> Ede-Wageningen SPR31300,,2,,,
121035,IFF:RRREIS,Sprinter RS34,Amersfoort Centraal <-> Barneveld Zuid SPR31400,,2,,,
139905,IFF:RRREIS_A,Stoptrein RS30,Apeldoorn <-> Zutphen ST17800,,2,,,
139906,IFF:RRREIS_A,Stoptrein RS31,Zutphen <-> Winterswijk ST30800,,2,,,
139907,IFF:RRREIS_A,Stoptrein RS32,Arnhem Centraal <-> Winterswijk ST30900,,2,,,
139908,IFF:RRREIS_A,Stoptrein RS33,Tiel <-> Arnhem Centraal ST31100,,2,,,
139909,IFF:RRREIS_K,Sprinter RS34,Amersfoort Centraal <-> Ede-Wageningen SPR31300,,2,,,
139910,IFF:RRREIS_K,Sprinter RS34,Amersfoort Centraal <-> Barneveld Zuid SPR31400,,2,,,
140448,IFF:TCS_OV,Sneltrein RE13,Venlo <-> Mönchengladbach Hbf S22600,,2,,,
134740,IFF:VIAS,Stoptrein RE19,Arnhem Centraal <-> Düsseldorf Hbf ST21200,,2,,,
139911,IFF:VIAS,Stoptrein RE19,Arnhem Centraal <-> Düsseldorf Hbf ST20000,,2,,,
141304,IFF:VIAS,Snelbus ipv trein,Snelbus ipv trein Arnhem Centraal <-> Emmerich,,3,,,
141305,IFF:VIAS,Snelbus ipv trein,Snelbus ipv trein Arnhem Centraal <-> Oberhausen Hbf,,3,,,
